"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ptpn222",7.73906053770018e-08,0.341638826622279,0.713,0.389,0.00156824322735956,"8","Ptpn22"
"S100a132",8.28461628018209e-08,0.716546088810592,0.632,0.457,0.0016787946430161,"8","S100a13"
"Ankrd13c1",8.35693494428067e-08,0.747740144143288,0.414,0.212,0.00169344929710903,"8","Ankrd13c"
"Fosb2",8.99318805390684e-08,0.534780868617901,0.724,0.476,0.00182237962724368,"8","Fosb"
"Zdhhc23",9.18955120930254e-08,0.560550390495135,0.195,0.058,0.00186217065705307,"8","Zdhhc23"
"Sacs",9.71960790927232e-08,0.440044409768841,0.218,0.068,0.00196958134673494,"8","Sacs"
"B3galt52",1.0157501856469e-07,0.282482503614144,0.138,0.03,0.00205831617619487,"8","B3galt5"
"Rnft1",1.05139271011134e-07,0.781862776364968,0.287,0.117,0.00213054218776963,"8","Rnft1"
"Lonp21",1.05282564865062e-07,0.600165574232948,0.448,0.236,0.00213344589442562,"8","Lonp2"
"H2-Q62",1.18712802010284e-07,0.538557063186732,0.586,0.32,0.00240559621993639,"8","H2-Q6"
"Frmd51",1.24931846760296e-07,1.69791953270801,0.276,0.106,0.00253161894275064,"8","Frmd5"
"Tshz12",1.28377211727599e-07,0.588276096024278,0.46,0.236,0.00260143581844806,"8","Tshz1"
"Rcc21",1.30049503320868e-07,0.672507047038891,0.471,0.259,0.00263532313529406,"8","Rcc2"
"Irak32",1.56579220526969e-07,0.75774486528363,0.276,0.107,0.0031729213247585,"8","Irak3"
"Oaz1",1.60752302023919e-07,0.418954747255715,0.954,0.875,0.00325748464821269,"8","Oaz1"
"Dhcr24",1.81220625360421e-07,0.272610742445809,0.115,0.023,0.00367225475230357,"8","Dhcr24"
"Slc16a102",1.82308557407582e-07,1.34878076359399,0.529,0.335,0.00369430060730723,"8","Slc16a10"
"Atxn72",2.0082952298409e-07,0.822919860201667,0.54,0.34,0.00406960945374961,"8","Atxn7"
"Ctla41",2.02468204416155e-07,0.411282880419531,0.253,0.085,0.00410281569428897,"8","Ctla4"
"Oga3",2.05754660211306e-07,0.851156373510727,0.506,0.307,0.0041694124345219,"8","Oga"
"Atg71",2.06069198832117e-07,0.787490862136124,0.425,0.236,0.00417578624513402,"8","Atg7"
"Unc45a1",2.09678186526986e-07,0.492747416800859,0.333,0.145,0.00424891877178284,"8","Unc45a"
"Focad",2.44119425164035e-07,0.71422043804288,0.207,0.068,0.004946836031524,"8","Focad"
"Trim39",2.55542386026579e-07,0.482221938584257,0.184,0.054,0.00517831091044259,"8","Trim39"
"Mppe1",2.55841102460083e-07,0.521255489995651,0.276,0.108,0.00518436410025111,"8","Mppe1"
"Plcxd22",2.65278197289892e-07,0.51523457358559,0.31,0.122,0.00537559738988237,"8","Plcxd2"
"Phf33",2.70583058208429e-07,0.57073281264691,0.632,0.431,0.0054830950915356,"8","Phf3"
"2010109A12Rik",2.71131851980454e-07,0.477605109353641,0.161,0.043,0.00549421584853193,"8","2010109A12Rik"
"Smg62",2.74522986465718e-07,0.629656334306261,0.644,0.442,0.00556293379774131,"8","Smg6"
"Icam13",2.90515218540558e-07,0.865535593448855,0.586,0.391,0.00588700038850586,"8","Icam1"
"Arl152",2.91277328517461e-07,0.725014224757265,0.598,0.382,0.00590244378507783,"8","Arl15"
"Tmsb105",3.08121453374772e-07,0.386189250767463,1,0.826,0.00624377313118639,"8","Tmsb10"
"Bcl23",3.35014726621279e-07,0.273727452953343,0.621,0.332,0.00678873842025359,"8","Bcl2"
"Dap1",3.56480326244098e-07,0.515498971361877,0.529,0.32,0.00722371733101041,"8","Dap"
"Entpd6",3.70421836465018e-07,0.357136577499655,0.218,0.073,0.00750622809412712,"8","Entpd6"
"Nop531",3.73095979958443e-07,0.847095897279066,0.609,0.458,0.00756041693787788,"8","Nop53"
"Gstp31",3.82808301854836e-07,0.429089122305103,0.195,0.061,0.0077572274287864,"8","Gstp3"
"Gimap14",3.94400926534375e-07,0.385209129275335,0.575,0.284,0.00799214037529257,"8","Gimap1"
"Relb1",4.05565935553206e-07,0.604525121465704,0.517,0.304,0.00821838811805016,"8","Relb"
"Tmem156",4.26498159412495e-07,0.45275167679239,0.149,0.039,0.00864255870233479,"8","Tmem156"
"Tlcd1",4.34160871267289e-07,0.283860746073708,0.115,0.024,0.00879783589536035,"8","Tlcd1"
"Rbm394",4.52714571963348e-07,0.419251402054596,0.943,0.787,0.00917380808626527,"8","Rbm39"
"Dnajc33",4.55228515981033e-07,0.585727693700308,0.644,0.449,0.00922475064783965,"8","Dnajc3"
"Pi4k2a2",4.59530406838879e-07,0.775721293397656,0.437,0.257,0.00931192416418304,"8","Pi4k2a"
"Klf134",4.60642538344166e-07,0.54212434180627,0.655,0.447,0.00933446039700619,"8","Klf13"
"Jund2",4.76478427254044e-07,0.52693991546332,0.92,0.805,0.00965535884987595,"8","Jund"
"Gimap83",4.89545386112032e-07,0.632502839680212,0.345,0.151,0.00992014770417422,"8","Gimap8"
"B4galt12",5.28286876505903e-07,0.667605986461758,0.552,0.349,0.0107052052655156,"8","B4galt1"
"Cdip11",5.50179124083204e-07,0.762755434368333,0.414,0.229,0.0111488297704221,"8","Cdip1"
"Isca1",5.6545455953655e-07,0.548652232661946,0.299,0.128,0.0114583711944486,"8","Isca1"
"Myh92",6.22831491515979e-07,0.497319392579274,0.793,0.587,0.0126210573440798,"8","Myh9"
"Slc7a12",6.42146683160611e-07,0.909564605486173,0.368,0.189,0.0130124603875666,"8","Slc7a1"
"Abcb92",6.5162365183384e-07,0.521509851513858,0.299,0.118,0.0132045016807609,"8","Abcb9"
"Gm44686",6.58600284323299e-07,0.352216120626156,0.149,0.04,0.0133458761615273,"8","Gm44686"
"Dkkl1",6.79618684647001e-07,0.266269822580905,0.103,0.021,0.0137717930256868,"8","Dkkl1"
"Fam117a2",6.83775310683058e-07,0.621458909409188,0.379,0.184,0.0138560228956815,"8","Fam117a"
"Crebbp3",6.96450592774792e-07,0.534307908482758,0.747,0.55,0.0141128748119884,"8","Crebbp"
"Edaradd",6.97080572158557e-07,0.261866523689329,0.103,0.021,0.014125640714221,"8","Edaradd"
"Cnot6l4",7.19536195076962e-07,0.467434096535235,0.667,0.44,0.0145806814570396,"8","Cnot6l"
"Sf3b12",7.26987823928092e-07,0.511984721666478,0.862,0.682,0.0147316812640789,"8","Sf3b1"
"Xist3",7.84154789456153e-07,0.454831022689664,0.931,0.717,0.0158901126535395,"8","Xist"
"Mbp1",8.14235459334998e-07,0.662897215271011,0.471,0.266,0.0164996673479644,"8","Mbp"
"Cep571",8.24537384437048e-07,0.534490231922016,0.356,0.17,0.0167084255582323,"8","Cep57"
"Gmds1",8.43058822285263e-07,0.817345054814781,0.437,0.246,0.0170837439747886,"8","Gmds"
"Mbd5",9.51956855362729e-07,0.572517145514609,0.563,0.355,0.0192904537170703,"8","Mbd5"
"Pbxip12",1.00497524535709e-06,0.513872513582073,0.471,0.272,0.0203648183719161,"8","Pbxip1"
"Rab2a2",1.0286108725532e-06,0.446853785094803,0.793,0.637,0.0208437707214181,"8","Rab2a"
"Nol10",1.02894308627068e-06,0.605819751409288,0.322,0.146,0.020850502700189,"8","Nol10"
"Tnrc6b3",1.08822848850384e-06,0.638600535021378,0.759,0.588,0.0220518620910419,"8","Tnrc6b"
"Tor1aip11",1.11131626927439e-06,0.647563596246986,0.598,0.419,0.0225197128805762,"8","Tor1aip1"
"Prr132",1.18387040898449e-06,0.489140023685518,0.598,0.398,0.0239899499676617,"8","Prr13"
"Frmd4a",1.19669331784913e-06,0.953387091117096,0.287,0.13,0.0242497933928948,"8","Frmd4a"
"Gm36862",1.20202121547262e-06,0.48598760447912,0.126,0.031,0.0243577579103372,"8","Gm36862"
"Fkbp31",1.21066963701444e-06,0.645971446232767,0.563,0.4,0.0245330095244605,"8","Fkbp3"
"Nek8",1.22128329404604e-06,0.399088984498569,0.138,0.036,0.024748084670549,"8","Nek8"
"Zdhhc183",1.23690849455197e-06,0.432725379389417,0.448,0.235,0.0250647137336012,"8","Zdhhc18"
"Itpr22",1.29125936349005e-06,0.417951390475333,0.644,0.42,0.0261660797417623,"8","Itpr2"
"Prkce2",1.3531727602527e-06,0.612954275850922,0.563,0.345,0.0274206928137608,"8","Prkce"
"Zfp6721",1.38893295862148e-06,0.538247288121283,0.218,0.081,0.0281453374735056,"8","Zfp672"
"Selenow1",1.38968624591752e-06,0.41750838886542,0.805,0.65,0.0281606020872726,"8","Selenow"
"Hnrnpa01",1.43601050089918e-06,0.490211794278702,0.759,0.591,0.029099316790221,"8","Hnrnpa0"
"Mat2a2",1.45365344926194e-06,0.567348470918656,0.759,0.567,0.029456833495844,"8","Mat2a"
"Srgn3",1.45374011588618e-06,0.358807938615501,0.966,0.766,0.0294585897083175,"8","Srgn"
"Mdn11",1.50025310168664e-06,0.603270244589419,0.448,0.252,0.0304011288525781,"8","Mdn1"
"Srpk12",1.65569873402979e-06,0.457510798216994,0.54,0.336,0.0335510791463797,"8","Srpk1"
"Taf4b",1.73218460896015e-06,1.23305098765439,0.368,0.189,0.0351009889159684,"8","Taf4b"
"Galnt12",1.74000009323363e-06,0.386064896260359,0.207,0.073,0.0352593618892862,"8","Galnt12"
"Gbp41",1.74015074751365e-06,0.522965284926762,0.184,0.058,0.0352624147476166,"8","Gbp4"
"Stim13",1.81923616336581e-06,0.71298745093553,0.552,0.354,0.0368650016144447,"8","Stim1"
"Tax1bp12",1.86085034372036e-06,0.456705760632806,0.759,0.576,0.0377082713651493,"8","Tax1bp1"
"Suco2",1.91917753050442e-06,0.628078839494645,0.471,0.278,0.0388902134781415,"8","Suco"
"Parp11",1.94614880847428e-06,0.496952545889116,0.425,0.245,0.0394367594549229,"8","Parp1"
"Ndufa41",1.95851828533654e-06,0.282580628165771,0.897,0.695,0.0396874145340596,"8","Ndufa4"
"Nfil34",1.99405387217612e-06,0.549693310787374,0.391,0.206,0.0404075076657769,"8","Nfil3"
"Cmip3",1.99783030293941e-06,0.469905769308061,0.839,0.615,0.0404840332587641,"8","Cmip"
"Wac2",2.0301649988583e-06,0.728598057724943,0.609,0.438,0.0411392635368645,"8","Wac"
"Rock12",2.04703752254533e-06,0.858943716192141,0.759,0.608,0.0414811683568586,"8","Rock1"
"AC149090.12",2.10893961805942e-06,0.35581529593053,0.632,0.417,0.042735552420356,"8","AC149090.1"
"Hspa41",2.3016720076171e-06,0.608273171385243,0.77,0.593,0.0466410815623528,"8","Hspa4"
"Myo3b1",2.59059674828788e-06,0.443054447050792,0.172,0.054,0.0524958525073057,"8","Myo3b"
"Rrad2",2.62515550730996e-06,0.890065199190329,0.414,0.227,0.0531961512001289,"8","Rrad"
"Neurl32",2.8767068439355e-06,0.759788185559278,0.644,0.469,0.058293587485509,"8","Neurl3"
"Ywhaz4",3.01341770674569e-06,0.531685858139089,0.759,0.601,0.0610638964094947,"8","Ywhaz"
"Antxr22",3.29189900456434e-06,0.981581031558832,0.552,0.365,0.0667070414284918,"8","Antxr2"
"Cd372",3.29218825207699e-06,0.308651222246625,0.563,0.326,0.066712902740088,"8","Cd37"
"Spata32",3.44533852388849e-06,0.308599476952942,0.115,0.028,0.0698163398480764,"8","Spata32"
"Mthfsl1",3.47444778558658e-06,0.732387343402623,0.402,0.231,0.0704062099271265,"8","Mthfsl"
"Hectd11",3.50827777356309e-06,0.571744412735493,0.644,0.473,0.0710917408034825,"8","Hectd1"
"Pak24",3.67560278613571e-06,0.488961503047453,0.805,0.612,0.074482414858254,"8","Pak2"
"Orc1",3.68207009770006e-06,0.328678609338565,0.138,0.038,0.0746134684597941,"8","Orc1"
"Dnaja41",4.15688963999452e-06,0.307356378899129,0.138,0.038,0.0842352116648489,"8","Dnaja4"
"Sept91",4.16407691248104e-06,0.522811876575652,0.448,0.264,0.0843808545545157,"8","Sept9"
"Fyco11",4.27902537042156e-06,0.458837606285535,0.322,0.151,0.0867101701062225,"8","Fyco1"
"Trim69",4.38766106247239e-06,0.601166820305255,0.23,0.089,0.0889115637699405,"8","Trim69"
"Fam98b",4.59935018392306e-06,0.573184592644115,0.31,0.153,0.0932012321270169,"8","Fam98b"
"Gabbr12",4.72411626430045e-06,0.46844379906342,0.218,0.082,0.0957294919797843,"8","Gabbr1"
"Cysltr11",4.80465689608891e-06,0.564536569593116,0.218,0.085,0.0973615673423457,"8","Cysltr1"
"Tbc1d12",4.81959968726078e-06,0.869934291322432,0.506,0.338,0.0976643680626525,"8","Tbc1d1"
"Rexo2",4.97000713661861e-06,0.632122894017576,0.563,0.392,0.100712224616439,"8","Rexo2"
"Pram1",5.16752015452299e-06,0.441066961832858,0.195,0.071,0.104714628411254,"8","Pram1"
"Maff1",5.20532576416521e-06,0.789063039943091,0.333,0.173,0.105480721285044,"8","Maff"
"Kmt2c2",5.38378311795069e-06,0.705081168515464,0.586,0.412,0.109096981102153,"8","Kmt2c"
"Gabarapl21",5.38618178418918e-06,0.451803177699718,0.632,0.456,0.10914558767481,"8","Gabarapl2"
"Arl5c3",5.67275723101862e-06,0.873733037915146,0.402,0.228,0.114952752529361,"8","Arl5c"
"Tnfaip82",5.76249446526901e-06,0.509983382791613,0.736,0.545,0.116771187844211,"8","Tnfaip8"
"Gab32",5.7893075996101e-06,0.846008158254758,0.31,0.153,0.117314529198499,"8","Gab3"
"D8Ertd738e1",5.94545167947556e-06,0.392667721555091,0.816,0.65,0.120478632832893,"8","D8Ertd738e"
"Srrm22",6.05847172967198e-06,0.445397267481356,0.92,0.735,0.122768871130073,"8","Srrm2"
"Atp2a31",6.16076212624685e-06,0.370449120957381,0.241,0.095,0.124841683726266,"8","Atp2a3"
"Dnajc12",6.17171707775967e-06,0.487047483731652,0.586,0.402,0.125063674863722,"8","Dnajc1"
"Arid1b2",6.21697148323382e-06,0.454561151341973,0.655,0.497,0.12598071013625,"8","Arid1b"
"Scaper",7.06271653778094e-06,0.600299641656431,0.471,0.285,0.143118887921593,"8","Scaper"
"Tox3",7.24975053374879e-06,0.292413172267704,0.379,0.173,0.146908944815886,"8","Tox"
"Zfand61",7.52705940206617e-06,0.495990273245112,0.575,0.404,0.152528331723469,"8","Zfand6"
"Acot72",7.68314530567034e-06,0.4668728109381,0.333,0.166,0.155691256474104,"8","Acot7"
"Birc32",7.76845136784804e-06,0.512644626181073,0.598,0.407,0.157419898518073,"8","Birc3"
"Gm415561",7.94021905887476e-06,0.563094702718698,0.207,0.078,0.160900599009038,"8","Gm41556"
"Mycbp23",8.07423864997897e-06,0.553537168276674,0.77,0.607,0.163616372003174,"8","Mycbp2"
"Galnt1",8.23331065523534e-06,0.635791851623884,0.448,0.28,0.166839807117689,"8","Galnt1"
"Tiam12",8.45087923545241e-06,1.29124803300504,0.241,0.1,0.171248616827208,"8","Tiam1"
"Sidt21",8.45677013906174e-06,0.559848972106287,0.414,0.243,0.171367990097947,"8","Sidt2"
"Tubb4b3",8.47212934111167e-06,0.510803826544758,0.632,0.441,0.171679228968287,"8","Tubb4b"
"Cxcl102",8.68247193268206e-06,0.749105792817963,0.184,0.063,0.175941611243869,"8","Cxcl10"
"Smyd33",8.91160998879199e-06,0.648074549200291,0.621,0.436,0.180584864812881,"8","Smyd3"
"Pecam12",9.1826232485471e-06,0.656768723303519,0.506,0.311,0.186076677508558,"8","Pecam1"
"Magi1",9.29848670086232e-06,0.508882403758553,0.184,0.064,0.188424534506274,"8","Magi1"
"Acvr2a",9.31778172049994e-06,0.531036332831321,0.264,0.116,0.188815528784211,"8","Acvr2a"
"Cnnm21",9.68702061612259e-06,0.42493345886695,0.345,0.173,0.196297785765108,"8","Cnnm2"
"Paip2b",9.74911825209677e-06,0.317551862383383,0.241,0.098,0.197556132260489,"8","Paip2b"
"Spcs2",9.79129778869739e-06,0.516442418511293,0.713,0.54,0.198410858390164,"8","Spcs2"
"Sigirr",1.03990277780329e-05,0.338423244456028,0.149,0.046,0.210725898894058,"8","Sigirr"
"Gm436611",1.10289503985733e-05,0.497640986971927,0.23,0.094,0.223490650876689,"8","Gm43661"
"Fam189b1",1.15018426079227e-05,0.467224174092224,0.23,0.092,0.233073338606945,"8","Fam189b"
"Ddx422",1.20158658730655e-05,0.569152526097586,0.471,0.306,0.243489506051799,"8","Ddx42"
"Rassf11",1.20623852854695e-05,0.517518526006139,0.54,0.373,0.244432175424754,"8","Rassf1"
"Ivd",1.24166358521859e-05,0.489738821307435,0.264,0.119,0.251610708908696,"8","Ivd"
"Ski1",1.28028895660499e-05,0.572123741268991,0.494,0.338,0.259437754166435,"8","Ski"
"Emd",1.2968897223769e-05,0.752727328730972,0.437,0.288,0.262801733342455,"8","Emd"
"Fchsd22",1.39567239771154e-05,0.46641231796868,0.448,0.266,0.282819054672267,"8","Fchsd2"
"Nfkbie1",1.47130949399958e-05,0.556335058853386,0.368,0.204,0.298146155864075,"8","Nfkbie"
"Spint21",1.50334771099431e-05,0.276059799108168,0.241,0.098,0.304638380155886,"8","Spint2"
"Zbtb203",1.51663741726108e-05,0.277672228538782,0.92,0.657,0.307331406233786,"8","Zbtb20"
"Tut44",1.56496600215962e-05,0.397548105044205,0.747,0.564,0.317124710677626,"8","Tut4"
"Virma2",1.72688200994668e-05,0.720980920376381,0.379,0.229,0.349935370495595,"8","Virma"
"Aplp22",1.80511222440234e-05,0.445529216672569,0.644,0.476,0.365787941152891,"8","Aplp2"
"Klk82",1.81727299451888e-05,0.362418022025684,0.218,0.085,0.368252199609305,"8","Klk8"
"Pgap2",1.828122779523e-05,0.691166122668578,0.402,0.248,0.370450800042541,"8","Pgap2"
"Gnb1",1.87303213261459e-05,0.414420261378583,0.713,0.556,0.379551231353021,"8","Gnb1"
"Tdrkh",1.95648035981079e-05,0.331464909498501,0.115,0.031,0.396461180112059,"8","Tdrkh"
"Atp10a2",1.96229026274015e-05,0.362943465202727,0.207,0.079,0.397638498841665,"8","Atp10a"
"Bzw22",1.96344705062324e-05,0.755814342494943,0.448,0.285,0.397872910338293,"8","Bzw2"
"Axin21",2.04575665152585e-05,0.318328797019158,0.126,0.036,0.414552127865199,"8","Axin2"
"Cited23",2.25644686251605e-05,0.594629061134434,0.632,0.458,0.457246392220253,"8","Cited2"
"Per1",2.29419732865091e-05,0.527155066831609,0.345,0.189,0.464896146677821,"8","Per1"
"5031425E22Rik3",2.33419291656232e-05,0.746508424093474,0.529,0.368,0.473000852612188,"8","5031425E22Rik"
"Prkx1",2.34134156344151e-05,0.468449911981124,0.299,0.149,0.474449454415787,"8","Prkx"
"Larp71",2.37881130604496e-05,0.566270975060261,0.46,0.295,0.48204232305695,"8","Larp7"
"Slc35d2",2.41827455876671e-05,0.270380078374526,0.126,0.037,0.490039156588485,"8","Slc35d2"
"Sfpq3",2.42017195435154e-05,0.535424696764159,0.736,0.586,0.490423644829796,"8","Sfpq"
"Ezr2",2.43426234829507e-05,0.410324582282445,0.598,0.404,0.493278922258513,"8","Ezr"
"Rapgef64",2.43944682654414e-05,0.315123284959079,0.747,0.54,0.494329504930905,"8","Rapgef6"
"Shisa54",2.44217504489029e-05,0.387671576357935,0.805,0.612,0.494882351096568,"8","Shisa5"
"Riox2",2.49072085332056e-05,0.41976751920789,0.207,0.085,0.504719673716878,"8","Riox2"
"Mier12",2.56604394306862e-05,0.475963643736204,0.586,0.421,0.519983144623425,"8","Mier1"
"Traf12",2.61504763230515e-05,0.750110552171945,0.46,0.285,0.529913252210316,"8","Traf1"
"Cdc37",2.75017975541603e-05,0.390333620930776,0.632,0.468,0.557296425637504,"8","Cdc37"
"Cbx41",2.7825303745358e-05,0.390839147419492,0.425,0.246,0.563851955095935,"8","Cbx4"
"Mxd12",2.80352471131106e-05,0.570800555104207,0.437,0.259,0.568106247500074,"8","Mxd1"
"Zfp1312",2.88468451008485e-05,0.660837483930356,0.529,0.373,0.584552469123595,"8","Zfp131"
"Runx32",2.91267218857144e-05,0.408726091007511,0.54,0.347,0.590223892292116,"8","Runx3"
"Bop1",2.92799366543733e-05,0.86601409093152,0.31,0.171,0.59332863636422,"8","Bop1"
"Peak12",3.2391460448735e-05,0.599949798380593,0.598,0.441,0.656380554533166,"8","Peak1"
"Cdk2ap22",3.26019203344393e-05,0.464980829160234,0.598,0.435,0.660645313657079,"8","Cdk2ap2"
"Rps6ka32",3.29173098258246e-05,0.872106377602649,0.506,0.363,0.66703636631051,"8","Rps6ka3"
"Hsf1",3.33239484117138e-05,0.530665214592484,0.253,0.118,0.675276490614968,"8","Hsf1"
"Setd71",3.34249292964406e-05,0.58691106501926,0.333,0.18,0.677322767263073,"8","Setd7"
"Chd31",3.49030698431564e-05,0.487997907718048,0.575,0.405,0.707275807301721,"8","Chd3"
"Hbegf",3.66621061549e-05,0.856694635370931,0.184,0.072,0.742920919122893,"8","Hbegf"
"Tnfrsf1b2",3.69951986352444e-05,0.52725251125517,0.517,0.364,0.749670705144593,"8","Tnfrsf1b"
"Gtf2b1",3.77057288306232e-05,0.525488213394183,0.494,0.34,0.764068889023748,"8","Gtf2b"
"Pde7a2",3.84093308764856e-05,0.433103217235105,0.529,0.327,0.778326680881105,"8","Pde7a"
"Pde4b3",3.90031141024683e-05,0.477320725920944,0.713,0.523,0.790359104172418,"8","Pde4b"
"Zfp8312",3.98701151660248e-05,0.384558038969807,0.253,0.109,0.807928013724326,"8","Zfp831"
"Jak13",4.04065687215298e-05,0.367953388542189,0.874,0.715,0.818798708573079,"8","Jak1"
"Lax12",4.04479444177375e-05,0.347926292800303,0.218,0.088,0.819637145681033,"8","Lax1"
"Ap2b11",4.04784399705134e-05,0.580955557273273,0.506,0.364,0.820255107562484,"8","Ap2b1"
"Man2a2",4.06090132499518e-05,0.581734453083133,0.276,0.137,0.822901044497023,"8","Man2a2"
"C2cd2",4.08157115821607e-05,0.47497437084562,0.195,0.079,0.827089579500904,"8","C2cd2"
"Mex3c1",4.15614349779324e-05,0.654996804950486,0.322,0.174,0.842200918392821,"8","Mex3c"
"Abhd81",4.18097853077921e-05,0.350684101974976,0.218,0.092,0.847233489477098,"8","Abhd8"
"Orai22",4.20151111481215e-05,0.589842650819419,0.322,0.174,0.851394212305534,"8","Orai2"
"Phf21a3",4.2594552967676e-05,0.508529442193288,0.598,0.439,0.863136021336986,"8","Phf21a"
"Sumo12",4.41282263318212e-05,0.384915444300135,0.724,0.594,0.894214378388025,"8","Sumo1"
"Snrpc",4.42724412565214e-05,0.591805797485893,0.448,0.304,0.897136749622149,"8","Snrpc"
"Traf4",4.43517722166592e-05,0.316297467472594,0.172,0.062,0.898744312198383,"8","Traf4"
"Elmo13",4.44357116314931e-05,0.319890719834264,0.862,0.667,0.900445260500576,"8","Elmo1"
"Spag93",4.54473758977179e-05,0.550670443304173,0.816,0.65,0.920945625191355,"8","Spag9"
"Mrps5",4.6570736501143e-05,0.490379045610923,0.299,0.159,0.943709404459162,"8","Mrps5"
"4921516A02Rik",4.66336668592696e-05,0.416990529341284,0.149,0.052,0.944984625236239,"8","4921516A02Rik"
"Tshz31",4.70520568310346e-05,0.274934986304662,0.115,0.032,0.953462879624084,"8","Tshz3"
"Chd4",4.71648492121616e-05,0.680212372333546,0.713,0.605,0.955748504435243,"8","Chd4"
"Lrrc8b",4.76762396869384e-05,0.32541697820031,0.161,0.058,0.966111321016119,"8","Lrrc8b"
"B230307C23Rik",4.77090649061787e-05,0.399448147503169,0.253,0.119,0.966776491258805,"8","B230307C23Rik"
"Slc23a2",5.15453827245885e-05,0.523889044143964,0.345,0.199,1,"8","Slc23a2"
"Trac2",5.5135942763843e-05,0.509806649290044,0.333,0.162,1,"8","Trac"
"Sdf21",5.72158150564456e-05,0.506466854581354,0.437,0.288,1,"8","Sdf2"
"Tespa11",5.81460939654935e-05,0.298061312403006,0.241,0.104,1,"8","Tespa1"
"Mturn",5.97625530935818e-05,0.284053112506457,0.115,0.033,1,"8","Mturn"
"Stard4",6.12363925328923e-05,0.312243607792129,0.172,0.064,1,"8","Stard4"
"Nlrc32",6.1387914059872e-05,0.283665410481951,0.195,0.076,1,"8","Nlrc3"
"C9orf721",6.17387209458004e-05,0.752732473512428,0.287,0.156,1,"8","C9orf72"
"Plxna2",6.20800707343544e-05,0.441102001716961,0.103,0.028,1,"8","Plxna2"
"Nr4a14",6.46340518022146e-05,0.574652832544833,0.678,0.49,1,"8","Nr4a1"
"Lsp13",6.69668898292663e-05,0.253839836606843,0.736,0.482,1,"8","Lsp1"
"Ncbp1",6.74893802874967e-05,0.539586870443463,0.264,0.133,1,"8","Ncbp1"
"Dlc1",6.80118094341005e-05,0.361933922805943,0.149,0.051,1,"8","Dlc1"
"Stat5b2",6.84171401097941e-05,0.447181222826588,0.425,0.258,1,"8","Stat5b"
"Tle42",6.95155723761861e-05,0.360670806474673,0.632,0.472,1,"8","Tle4"
"Ogt2",6.99701463238847e-05,0.527028739755336,0.517,0.361,1,"8","Ogt"
"Tmco1",7.0109282997858e-05,0.369129070548564,0.483,0.336,1,"8","Tmco1"
"Cc2d1a",7.03202070161447e-05,0.386551719645648,0.161,0.06,1,"8","Cc2d1a"
"Agap22",7.06104347479927e-05,0.332608333475008,0.184,0.071,1,"8","Agap2"
"Atp8a11",7.10134277956392e-05,0.559693447452146,0.494,0.349,1,"8","Atp8a1"
"Smchd14",7.60090399516871e-05,0.595806562508292,0.644,0.527,1,"8","Smchd1"
"Tnfrsf182",7.67809442412634e-05,0.439893372045591,0.356,0.185,1,"8","Tnfrsf18"
"Dock53",7.87700399326462e-05,0.618998921631006,0.287,0.146,1,"8","Dock5"
"Sdc42",7.94001928052599e-05,0.494208388684677,0.414,0.242,1,"8","Sdc4"
"Fos2",8.1557214475572e-05,0.279087661880245,0.874,0.651,1,"8","Fos"
"Park71",8.62003976739132e-05,0.304070572395444,0.782,0.595,1,"8","Park7"
"Fam160b1",8.62872136222013e-05,0.338638524970009,0.218,0.096,1,"8","Fam160b1"
"Rassf51",8.74129113254779e-05,0.39496758294309,0.391,0.233,1,"8","Rassf5"
"Cdk172",9.19680648551735e-05,0.429617277367364,0.54,0.374,1,"8","Cdk17"
"Gm265321",9.30219753661587e-05,0.598275617022125,0.483,0.344,1,"8","Gm26532"
"Ahcyl23",9.36911162023828e-05,0.377623649616179,0.506,0.335,1,"8","Ahcyl2"
"Tgoln11",9.86652796170129e-05,0.377174837851888,0.506,0.359,1,"8","Tgoln1"
"Tbc1d10c3",9.99094827967143e-05,0.298594820825376,0.322,0.16,1,"8","Tbc1d10c"
"Rbl22",0.000100688565525964,0.442376854637769,0.31,0.165,1,"8","Rbl2"
"Nsun61",0.000105468606290217,0.507410643226947,0.287,0.15,1,"8","Nsun6"
"Slc37a32",0.000109043846634963,0.341611921624324,0.253,0.12,1,"8","Slc37a3"
"Cisd21",0.000109745278521009,0.517211720386352,0.494,0.346,1,"8","Cisd2"
"Vamp4",0.000110250487119917,0.472588315699301,0.356,0.216,1,"8","Vamp4"
"Chmp1b",0.00011474675855437,0.454956783002093,0.241,0.118,1,"8","Chmp1b"
"Cxcr31",0.000117759848190768,0.495378466577413,0.264,0.128,1,"8","Cxcr3"
"9330020H09Rik",0.000121955544852299,0.257849678405416,0.115,0.036,1,"8","9330020H09Rik"
"Zfp6521",0.00012278826097015,0.485388311882017,0.391,0.238,1,"8","Zfp652"
"Dtnb2",0.000126982464225591,0.389959902833281,0.299,0.152,1,"8","Dtnb"
"Ppp3ca2",0.000131953930036767,0.363513234406841,0.724,0.573,1,"8","Ppp3ca"
"Heca3",0.000132010482997897,0.419687337593003,0.506,0.325,1,"8","Heca"
"Sh2d2a2",0.00013320740547102,0.294206027290233,0.322,0.158,1,"8","Sh2d2a"
"Ccdc88c2",0.000136700040407314,0.353541980711132,0.333,0.176,1,"8","Ccdc88c"
