"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Acsf21",2.09126869109105e-08,0.562283823679125,0.402,0.213,0.000423774687562689,"15","Acsf2"
"Rnf1451",2.12718853865617e-08,0.683629545306787,0.374,0.186,0.000431053485473287,"15","Rnf145"
"Cldn111",2.13539222638163e-08,0.293381521494259,0.224,0.081,0.000432715880753974,"15","Cldn11"
"Pde7b2",2.21318906005903e-08,0.669521872358112,0.682,0.453,0.000448480631130362,"15","Pde7b"
"Rab5b1",2.27215523174321e-08,0.753496528393604,0.505,0.319,0.000460429536160445,"15","Rab5b"
"Pkp41",2.30245231166864e-08,0.57838907367414,0.533,0.334,0.000466568936436534,"15","Pkp4"
"Sat14",2.31475089072222e-08,0.863787968767669,0.523,0.335,0.000469061120495951,"15","Sat1"
"Mpdz1",2.35797786226755e-08,0.390820221176075,0.43,0.228,0.000477820634009897,"15","Mpdz"
"Plau",2.41740163451854e-08,0.382559368913513,0.308,0.136,0.000489862267218837,"15","Plau"
"Snx33",2.43547633155677e-08,0.621954706824297,0.701,0.532,0.000493524923826663,"15","Snx3"
"Ccn11",2.46975094037473e-08,0.654008657173157,0.449,0.234,0.000500470330557535,"15","Ccn1"
"Mical32",2.48929262899192e-08,0.511788745002761,0.617,0.432,0.000504430258338922,"15","Mical3"
"Susd62",2.55709136375168e-08,0.647544694388144,0.589,0.426,0.000518168993950641,"15","Susd6"
"Rit11",2.6141030986557e-08,0.444433096899123,0.449,0.243,0.000529721851911591,"15","Rit1"
"Tspan42",2.62309440380033e-08,0.617232877110657,0.523,0.313,0.000531543849986099,"15","Tspan4"
"Gm106381",2.75513349230777e-08,0.339992895996483,0.215,0.075,0.000558300250881247,"15","Gm10638"
"Grn2",2.76999333754572e-08,0.421830000030293,0.579,0.388,0.000561311449920265,"15","Grn"
"Bbc3",2.84553094155844e-08,0.258789378923888,0.196,0.065,0.000576618389997403,"15","Bbc3"
"Itgb13",2.9570280483558e-08,0.516871900683367,0.738,0.605,0.00059921216371882,"15","Itgb1"
"Atp11c",2.98663212836977e-08,0.485934502266887,0.523,0.309,0.00060521113449285,"15","Atp11c"
"Frmd4b4",3.0505760346671e-08,0.48026344603902,0.458,0.238,0.000618168727664942,"15","Frmd4b"
"Tut73",3.15023388171975e-08,0.426547345339267,0.607,0.44,0.00063836339379169,"15","Tut7"
"Leprot1",3.5453141167393e-08,0.592184794934902,0.486,0.307,0.000718422452616053,"15","Leprot"
"Neat13",3.64561073114842e-08,0.892450252304866,0.645,0.479,0.000738746558559915,"15","Neat1"
"Atg2a1",3.79000275728167e-08,0.521337584439449,0.43,0.236,0.000768006158735557,"15","Atg2a"
"Synj21",3.83572145360992e-08,0.374630385448327,0.299,0.125,0.000777270595359514,"15","Synj2"
"Layn1",3.91095443278361e-08,0.290051516765243,0.336,0.156,0.000792515806259271,"15","Layn"
"Prxl2c1",3.93978870781443e-08,0.549514417119981,0.439,0.246,0.000798358783751516,"15","Prxl2c"
"Myo1c1",4.06183329677779e-08,0.496955919366594,0.449,0.267,0.000823089899259052,"15","Myo1c"
"Gmfb",4.08707276113845e-08,0.475966010258061,0.458,0.26,0.000828204424317096,"15","Gmfb"
"Sertad22",4.10650919278944e-08,0.671852893971897,0.617,0.409,0.000832143022826851,"15","Sertad2"
"C2cd5",4.18045142514533e-08,0.493287207766166,0.346,0.161,0.000847126676791449,"15","C2cd5"
"Eml6",4.35552647687977e-08,0.34118333231902,0.364,0.176,0.000882603885274918,"15","Eml6"
"Tbc1d84",4.45745020801835e-08,0.334848180355732,0.346,0.162,0.000903257710152839,"15","Tbc1d8"
"Rabac14",4.56185521994048e-08,0.573693997438102,0.72,0.58,0.000924414341768739,"15","Rabac1"
"Tmed53",4.59329448721067e-08,0.605616444667745,0.579,0.392,0.000930785194888371,"15","Tmed5"
"Smyd2",4.83460038937458e-08,0.435304738651458,0.495,0.305,0.000979683422902865,"15","Smyd2"
"Chmp31",5.0102819305665e-08,0.51259231680735,0.542,0.369,0.00101528353041,"15","Chmp3"
"4921524J17Rik1",5.17430686788842e-08,0.521418850731963,0.542,0.363,0.00104852154370891,"15","4921524J17Rik"
"Itga52",5.23655613229638e-08,0.276730122192071,0.374,0.184,0.00106113573464854,"15","Itga5"
"Wdr44",5.47315965413734e-08,0.254943322903285,0.411,0.216,0.00110908107231439,"15","Wdr44"
"Slc43a33",5.52621299245978e-08,0.311347436503266,0.299,0.128,0.00111983180079205,"15","Slc43a3"
"Il6st",5.54256061655884e-08,0.487954355634939,0.533,0.344,0.00112314448333948,"15","Il6st"
"Wipf14",5.54576907459645e-08,0.4889734132331,0.449,0.23,0.00112379464527622,"15","Wipf1"
"Rbck11",5.57700617117395e-08,0.460911572661376,0.486,0.298,0.00113012453052669,"15","Rbck1"
"Mpp12",5.63057602881367e-08,0.391628572498136,0.402,0.21,0.0011409799264788,"15","Mpp1"
"Grina1",5.7180988871337e-08,0.504427928499747,0.505,0.305,0.00115871555848877,"15","Grina"
"B230219D22Rik",5.82577673785741e-08,0.559905940194456,0.607,0.467,0.00118053539815943,"15","B230219D22Rik"
"Cerk3",6.0017902617501e-08,0.282608939754096,0.355,0.165,0.00121620277864104,"15","Cerk"
"Pink1",6.00457813990822e-08,0.53830425751659,0.486,0.298,0.001216767714271,"15","Pink1"
"Selenow4",6.23568849904436e-08,0.490718513859051,0.748,0.588,0.00126359991744635,"15","Selenow"
"Crybb11",6.35040862221127e-08,0.45322686046329,0.121,0.031,0.00128684680320489,"15","Crybb1"
"Prkar1a2",6.65501544418283e-08,0.506678513053282,0.701,0.534,0.00134857232960921,"15","Prkar1a"
"Cavin12",6.78697367555696e-08,0.31085088167381,0.514,0.31,0.00137531234561486,"15","Cavin1"
"Nid22",7.03489187008326e-08,0.300745843371745,0.262,0.104,0.00142555048855367,"15","Nid2"
"Scoc1",7.90426920985714e-08,0.346689809824679,0.402,0.214,0.00160172111268545,"15","Scoc"
"Sumo31",7.96990865161729e-08,0.525702927424018,0.551,0.379,0.00161502228916373,"15","Sumo3"
"Tmem641",8.09666935055822e-08,0.273268376184362,0.439,0.248,0.00164070907719712,"15","Tmem64"
"Mcl14",8.13796689320211e-08,0.504453535139495,0.673,0.521,0.00164907761123848,"15","Mcl1"
"Tmem30a1",8.2774119137108e-08,0.494112844079804,0.551,0.37,0.00167733475019436,"15","Tmem30a"
"Sept73",8.29911597389287e-08,0.646616328212516,0.682,0.545,0.00168173286094965,"15","Sept7"
"Fis12",9.0392993737283e-08,0.758501310246161,0.636,0.478,0.0018317236250923,"15","Fis1"
"Cuedc12",9.75294415509323e-08,0.389728606929858,0.43,0.245,0.00197633660358809,"15","Cuedc1"
"Avpi12",9.8048139081357e-08,0.280202434056102,0.393,0.195,0.00198684749034462,"15","Avpi1"
"Fbxl73",9.83045095513296e-08,0.516452431050644,0.682,0.452,0.00199204258154814,"15","Fbxl7"
"Tprgl3",1.01176920392383e-07,0.493173214100801,0.561,0.392,0.00205024911483126,"15","Tprgl"
"Ppp2r5c4",1.02057378450336e-07,0.451414465568878,0.617,0.441,0.00206809071691762,"15","Ppp2r5c"
"Chmp2a3",1.04779246667859e-07,0.712791203152964,0.654,0.495,0.00212324665447748,"15","Chmp2a"
"Eif4g23",1.05093134161015e-07,0.490123618696146,0.794,0.67,0.0021296072706388,"15","Eif4g2"
"Itga63",1.07286648705806e-07,0.286092276611583,0.486,0.282,0.00217405664937446,"15","Itga6"
"Ctcf2",1.10523434469589e-07,0.494043445046781,0.617,0.437,0.00223964687609175,"15","Ctcf"
"Atp1b32",1.10886299578577e-07,0.568109330869725,0.598,0.436,0.00224699997466029,"15","Atp1b3"
"Mtss21",1.1300707408114e-07,0.587783365347154,0.327,0.156,0.00228997534918022,"15","Mtss2"
"Camsap2",1.22075906299797e-07,0.323117146808368,0.439,0.242,0.00247374616525908,"15","Camsap2"
"Tmem184b1",1.29014190225499e-07,0.303666654338323,0.43,0.226,0.00261434355072951,"15","Tmem184b"
"Klf33",1.3736545760278e-07,0.404900163600816,0.533,0.351,0.00278357363286273,"15","Klf3"
"Dstn2",1.37476155461544e-07,0.404296033270879,0.785,0.629,0.00278581681427274,"15","Dstn"
"Ptk22",1.38048094317038e-07,0.377428433670827,0.561,0.382,0.00279740658324046,"15","Ptk2"
"Cltc3",1.47983692253443e-07,0.352018083584644,0.692,0.514,0.00299874153982377,"15","Cltc"
"Icam14",1.543985020348e-07,0.412103247356217,0.467,0.254,0.00312873124523318,"15","Icam1"
"Ptms4",1.54656160881414e-07,0.520674211720559,0.757,0.609,0.00313395244410097,"15","Ptms"
"Lypd61",1.59918813826498e-07,0.273777931287087,0.14,0.04,0.00324059484338015,"15","Lypd6"
"Esyt21",1.71692239255983e-07,0.401984134178907,0.589,0.426,0.00347917153628323,"15","Esyt2"
"Fam222b2",1.76826635945912e-07,0.355460403608402,0.486,0.288,0.00358321495080797,"15","Fam222b"
"L3mbtl4",1.8202055985566e-07,0.263254890604048,0.084,0.018,0.0036884646249151,"15","L3mbtl4"
"Cyp20a1",1.98029661226769e-07,0.696441800830725,0.393,0.211,0.00401287305509924,"15","Cyp20a1"
"Nfix2",2.05479616053266e-07,0.43237500458048,0.654,0.458,0.00416383893970338,"15","Nfix"
"Crlf23",2.15057708168669e-07,0.332817495611332,0.449,0.258,0.00435792939832991,"15","Crlf2"
"Sept13",2.30619374529891e-07,0.326912039418099,0.364,0.187,0.00467327100547371,"15","Sept1"
"Cd1513",2.47921787842564e-07,0.441732556484354,0.505,0.329,0.00502388710884172,"15","Cd151"
"Pdlim73",2.63466082986562e-07,0.355166616682832,0.43,0.244,0.00533887670563969,"15","Pdlim7"
"Siah21",2.6522957521906e-07,0.296099998636945,0.308,0.14,0.00537461211223903,"15","Siah2"
"Men1",2.90652598734578e-07,0.558096526653016,0.336,0.167,0.0058897842607575,"15","Men1"
"Tnrc6c3",2.9190030078531e-07,0.538059419854646,0.654,0.516,0.00591506769511352,"15","Tnrc6c"
"Fam53b",2.99537860366131e-07,0.469044860982626,0.374,0.201,0.00606983520245928,"15","Fam53b"
"Wwp12",3.22429200649556e-07,0.614057954320109,0.495,0.327,0.0065337053219626,"15","Wwp1"
"Pdlim54",3.23177054188898e-07,0.277885375477014,0.467,0.277,0.00654885982608383,"15","Pdlim5"
"Rasal23",3.29037092156186e-07,0.434895757490244,0.514,0.322,0.00666760763545295,"15","Rasal2"
"Ncoa33",3.37570722870514e-07,0.530294663970841,0.467,0.277,0.00684053312824809,"15","Ncoa3"
"Ddx64",3.47088896721443e-07,0.502711912511095,0.664,0.523,0.00703340940316332,"15","Ddx6"
"Ankrd13a1",3.49343042441799e-07,0.40125545578333,0.439,0.251,0.00707908741204062,"15","Ankrd13a"
"Mef2a2",3.51398847817672e-07,0.475669850252206,0.654,0.509,0.00712074625217731,"15","Mef2a"
"Capn21",3.52282948374827e-07,0.308849858388236,0.439,0.263,0.00713866166586749,"15","Capn2"
"Il17ra2",3.66000411079497e-07,0.375080782864337,0.346,0.171,0.00741663233011492,"15","Il17ra"
"Klf92",3.75982368039491e-07,0.518320328261576,0.617,0.427,0.00761890670595224,"15","Klf9"
"Vti1b1",3.88341093658134e-07,0.367046410870391,0.43,0.241,0.00786934392188843,"15","Vti1b"
"Wbp1l",3.94441053068949e-07,0.396378438211217,0.467,0.293,0.00799295349938919,"15","Wbp1l"
"Gbp72",3.9575372783e-07,0.31162846235107,0.346,0.171,0.00801955354074712,"15","Gbp7"
"Jdp21",4.25020073429858e-07,0.398685443769963,0.346,0.169,0.00861260676798265,"15","Jdp2"
"Sh3d194",4.46135266698118e-07,0.407039419363093,0.505,0.3,0.00904048504437066,"15","Sh3d19"
"Bcl2l12",4.59611007612684e-07,0.41706272768601,0.421,0.259,0.00931355745826343,"15","Bcl2l1"
"Fscn12",4.68656227184732e-07,0.256831378201451,0.477,0.261,0.00949684978767141,"15","Fscn1"
"Zfyve26",4.73232849066403e-07,0.280284416813756,0.308,0.147,0.00958959045348159,"15","Zfyve26"
"Gm42581",4.80098501713078e-07,0.397063813726913,0.346,0.171,0.00972871603871381,"15","Gm4258"
"Pdcd6ip2",5.38409441411166e-07,0.630827089497637,0.514,0.356,0.0109103289207559,"15","Pdcd6ip"
"Ulk2",5.45582724047205e-07,0.348075869138116,0.523,0.337,0.0110556883200926,"15","Ulk2"
"Ttyh3",5.48290377732978e-07,0.36232765032406,0.374,0.208,0.0111105562143811,"15","Ttyh3"
"Stx121",5.56706839277676e-07,0.383465739738484,0.439,0.259,0.0112811073911228,"15","Stx12"
"Dnajc18",5.66485804431782e-07,0.347658804558167,0.346,0.183,0.0114792683410056,"15","Dnajc18"
"Sbno22",6.04004995993639e-07,0.437553082722226,0.411,0.237,0.0122395572388151,"15","Sbno2"
"Hoxd3os1",6.20195530867472e-07,0.275817228616758,0.383,0.204,0.0125676422374985,"15","Hoxd3os1"
"Pde4d2",6.2751640672305e-07,0.510675372369727,0.458,0.264,0.0127159924658359,"15","Pde4d"
"Gm33370",6.31926552205091e-07,0.282377507778107,0.187,0.068,0.012805359653884,"15","Gm33370"
"Polg21",6.46623801932025e-07,0.508497213172578,0.495,0.325,0.0131031847223506,"15","Polg2"
"Daam12",6.69697253578263e-07,0.540572353741808,0.495,0.317,0.0135707451465099,"15","Daam1"
"Lrrc582",6.7286569939119e-07,0.394416466385773,0.579,0.419,0.0136349505324631,"15","Lrrc58"
"Coro1c2",7.18301841479925e-07,0.614707705507972,0.439,0.27,0.0145556685157492,"15","Coro1c"
"Hpcal14",7.27572783624978e-07,0.570164299780692,0.477,0.298,0.0147435348873766,"15","Hpcal1"
"Mpzl12",7.54811595760626e-07,0.402692990998299,0.467,0.282,0.0152955021764933,"15","Mpzl1"
"Rab3gap2",7.818195179394e-07,0.536520812675482,0.393,0.212,0.015842790711524,"15","Rab3gap2"
"Fkbp15",7.96105679968674e-07,0.264469285000678,0.383,0.203,0.0161322854988852,"15","Fkbp15"
"Mindy3",8.05932229340361e-07,0.442404177544707,0.383,0.211,0.0163314106953531,"15","Mindy3"
"Zfp948",8.67658694924764e-07,0.335586061319875,0.327,0.165,0.0175822357939554,"15","Zfp948"
"Gtf2h1",9.6505227010389e-07,0.525893242795934,0.458,0.286,0.0195558192013852,"15","Gtf2h1"
"Pnrc2",9.66855828735084e-07,0.404915271403686,0.43,0.257,0.0195923665134877,"15","Pnrc2"
"Snai11",1.01045996838403e-06,0.331251925257839,0.243,0.102,0.0204759607993341,"15","Snai1"
"Oaz22",1.11757882824471e-06,0.426252610625306,0.523,0.365,0.0226466173755508,"15","Oaz2"
"Ttc283",1.12463013881842e-06,0.416526430204095,0.645,0.477,0.0227895051330164,"15","Ttc28"
"Igfbp52",1.13587416019555e-06,1.92900298806661,0.336,0.177,0.0230173539822027,"15","Igfbp5"
"Klf134",1.21113729739238e-06,0.408000453156894,0.533,0.364,0.0245424861943591,"15","Klf13"
"Tmem106b1",1.21597489320204e-06,0.308885302934102,0.421,0.246,0.0246405152358462,"15","Tmem106b"
"Sec16a",1.23348931637777e-06,0.332611058575195,0.477,0.289,0.0249954275070792,"15","Sec16a"
"Lasp11",1.25399937683158e-06,0.406439488626571,0.495,0.32,0.0254110433721151,"15","Lasp1"
"Dram21",1.25453780724085e-06,0.59023703398373,0.393,0.217,0.0254219541259286,"15","Dram2"
"Zdhhc142",1.26496064713051e-06,0.269995347330618,0.421,0.23,0.0256331625534527,"15","Zdhhc14"
"Pkn14",1.2688044967669e-06,0.36257594244363,0.449,0.265,0.0257110543224845,"15","Pkn1"
"Gns3",1.27250503400149e-06,0.354309431469036,0.477,0.293,0.0257860420090061,"15","Gns"
"Parva3",1.31486588913329e-06,0.439691314206609,0.57,0.403,0.026644442377397,"15","Parva"
"Rab433",1.54236011526097e-06,0.42684962818695,0.551,0.394,0.0312543853756483,"15","Rab43"
"Lats23",1.66238121177716e-06,0.342242269156232,0.533,0.368,0.0336864928754525,"15","Lats2"
"Mmp142",1.66975701386486e-06,0.343677603189496,0.551,0.373,0.0338359561289576,"15","Mmp14"
"Ids",1.70887124963179e-06,0.279519942202697,0.252,0.113,0.0346285670025386,"15","Ids"
"Mob21",1.79792022936291e-06,0.436126709804904,0.495,0.324,0.03643305552781,"15","Mob2"
"Sorbs12",1.82115855058213e-06,0.369749391799199,0.439,0.251,0.0369039568689963,"15","Sorbs1"
"Twsg12",1.82983753091165e-06,0.392623937553783,0.477,0.294,0.0370798277263937,"15","Twsg1"
"Arhgdia3",1.87561489505785e-06,0.39296121711083,0.607,0.46,0.0380074602334523,"15","Arhgdia"
"Sdf42",1.97110368250027e-06,0.359603837934056,0.617,0.464,0.0399424450221855,"15","Sdf4"
"Socs52",2.0604477135305e-06,0.259536759209693,0.374,0.206,0.041752912466982,"15","Socs5"
"Hs3st12",2.07045900987474e-06,0.369430554484481,0.383,0.213,0.0419557813761017,"15","Hs3st1"
"Sema4d3",2.10000428717626e-06,0.266060029227944,0.243,0.104,0.0425544868753397,"15","Sema4d"
"Tpk11",2.1499668691751e-06,0.464791347553643,0.439,0.264,0.0435669286369642,"15","Tpk1"
"Srgap32",2.24323588997196e-06,0.366802412076433,0.402,0.22,0.0454569320743919,"15","Srgap3"
"Tm6sf12",2.49937720362693e-06,0.304766956133016,0.262,0.116,0.050647379654296,"15","Tm6sf1"
"St8sia62",2.54326642475263e-06,0.285581000985381,0.075,0.016,0.0515367508311872,"15","St8sia6"
"Fpgs",2.64222967834501e-06,0.62124884235541,0.28,0.131,0.0535421422019832,"15","Fpgs"
"Ifnar25",2.77418140904835e-06,0.504048547548377,0.579,0.433,0.0562160120729557,"15","Ifnar2"
"Stx61",2.89712483302122e-06,0.293200003105905,0.449,0.277,0.0587073376163421,"15","Stx6"
"Sh3gl11",2.90635526025414e-06,0.516798929462051,0.477,0.302,0.0588943829937898,"15","Sh3gl1"
"Nras",3.06874252223803e-06,0.571927311333315,0.486,0.322,0.0621849984706315,"15","Nras"
"Nol71",3.14086615212712e-06,0.643021011610816,0.654,0.505,0.0636465117067041,"15","Nol7"
"Zswim3",3.35901909031939e-06,0.254888373244643,0.262,0.119,0.0680671628462321,"15","Zswim3"
"Ybx3",3.36209911948647e-06,0.37510212279404,0.654,0.479,0.0681295765572737,"15","Ybx3"
"Nckap11",3.38851263086144e-06,0.405180992417205,0.598,0.419,0.0686648199517763,"15","Nckap1"
"Hmgcl2",3.39069236022596e-06,0.296841466015009,0.43,0.267,0.0687089899876188,"15","Hmgcl"
"Eps15",3.44160034700167e-06,0.388277245286743,0.495,0.338,0.0697405894316419,"15","Eps15"
"Slc43a22",3.5141095118166e-06,0.31474363559273,0.299,0.148,0.0712099151474516,"15","Slc43a2"
"Hipk12",3.53670432169048e-06,0.279502842270446,0.486,0.328,0.0716677763747358,"15","Hipk1"
"Lgals8",3.57022763131982e-06,0.322421650072341,0.383,0.216,0.0723470927210647,"15","Lgals8"
"Arpc35",3.57362310619537e-06,0.339099450954146,0.682,0.572,0.0724158986239431,"15","Arpc3"
"Ctso",3.59476345203734e-06,0.290339281254598,0.308,0.157,0.0728442865920848,"15","Ctso"
"Slc39a3",3.87454551777563e-06,0.263227682593379,0.252,0.115,0.0785137903722054,"15","Slc39a3"
"Dpp8",3.96939511427603e-06,0.294428090546932,0.439,0.271,0.0804358225956894,"15","Dpp8"
"Rnf72",4.00782344900349e-06,0.529307035475219,0.579,0.456,0.0812145343706068,"15","Rnf7"
"Cxxc53",4.14579019033799e-06,0.372280006791606,0.402,0.238,0.084010292417009,"15","Cxxc5"
"Usp24",4.25127298912285e-06,0.393340114893302,0.495,0.321,0.0861477958515855,"15","Usp24"
"Siah1a",4.44274813442945e-06,0.558250625100472,0.411,0.249,0.0900278481960785,"15","Siah1a"
"Smim10l1",4.58335781579027e-06,0.490155811460116,0.477,0.309,0.0928771627791741,"15","Smim10l1"
"Gm200451",4.73388752746619e-06,0.265214870040974,0.196,0.081,0.0959274968565748,"15","Gm20045"
"Irak41",4.79510461363836e-06,0.263466451943644,0.299,0.146,0.0971679998907678,"15","Irak4"
"Arhgef3",4.91736274269483e-06,0.300476675311029,0.505,0.323,0.099645438617968,"15","Arhgef3"
"Ankrd46",4.93975412570501e-06,0.319471029789817,0.327,0.17,0.100099177603286,"15","Ankrd46"
"Serf22",5.17143993077744e-06,0.367583209806827,0.86,0.74,0.104794058757274,"15","Serf2"
"Rnf1571",5.17290386278871e-06,0.340872841293014,0.308,0.155,0.10482372387555,"15","Rnf157"
"Pelo",5.20123919611745e-06,0.3007148738259,0.318,0.166,0.105397911070124,"15","Pelo"
"Kras2",5.29823980326388e-06,0.385512522802636,0.523,0.366,0.107363531373339,"15","Kras"
"Rab72",5.33513511860754e-06,0.378482885909185,0.626,0.486,0.108111178043463,"15","Rab7"
"Slc38a24",5.55477530817584e-06,0.381814910895661,0.776,0.643,0.112561966844875,"15","Slc38a2"
"Anxa62",5.59533645140442e-06,0.323591763863269,0.505,0.34,0.113383897851259,"15","Anxa6"
"Phactr22",5.59914739805147e-06,0.389862891156767,0.561,0.397,0.113461122874115,"15","Phactr2"
"Smdt15",5.64395312481411e-06,0.408544926759139,0.692,0.569,0.114369066121233,"15","Smdt1"
"Cmtm74",5.77477171372901e-06,0.366234233550751,0.486,0.313,0.117019974007005,"15","Cmtm7"
"Eid14",5.77712979301532e-06,0.649493736393399,0.636,0.478,0.117067758125662,"15","Eid1"
"Rhoa4",6.10626620616387e-06,0.355455203015099,0.729,0.605,0.123737378401705,"15","Rhoa"
"Pmvk",6.19012849518143e-06,0.441228219987912,0.374,0.224,0.125436763826357,"15","Pmvk"
"Rab5c3",6.24384243914474e-06,0.464688850483692,0.542,0.399,0.126525223186829,"15","Rab5c"
"Mib11",6.40638347777736e-06,0.501961316781657,0.57,0.402,0.12981895479368,"15","Mib1"
"Bag31",6.44806957505767e-06,0.293227346458858,0.505,0.344,0.130663681868969,"15","Bag3"
"Pygm2",6.46668483095609e-06,0.412538065691443,0.336,0.179,0.131040901414494,"15","Pygm"
"Sigmar1",6.48744015284672e-06,0.543159242506589,0.393,0.242,0.131461487257286,"15","Sigmar1"
"Ell",6.70299208786462e-06,0.307181844531101,0.411,0.244,0.135829431668489,"15","Ell"
"Smurf22",6.80686338679034e-06,0.343171119940491,0.542,0.385,0.137934279669919,"15","Smurf2"
"Smc1a1",6.87357292718181e-06,0.398238657642548,0.636,0.488,0.139286081796412,"15","Smc1a"
"Kctd20",8.05400949212212e-06,0.341758006393793,0.355,0.199,0.163206448348363,"15","Kctd20"
"Mgat11",8.08189697776195e-06,0.454459707864925,0.402,0.252,0.163771560357368,"15","Mgat1"
"Ube2e22",8.08563150230814e-06,0.454135017206194,0.561,0.424,0.163847236762772,"15","Ube2e2"
"Adamts13",9.1890996629154e-06,0.828667957373681,0.421,0.256,0.186207915569318,"15","Adamts1"
"Ccser23",9.57712188061382e-06,0.366147913080161,0.477,0.315,0.194070797788758,"15","Ccser2"
"Tmem50a2",9.91610615680263e-06,0.447725399993742,0.645,0.517,0.200939975161448,"15","Tmem50a"
"Rph3al2",9.94827610540763e-06,0.260776806979488,0.346,0.184,0.20159186699998,"15","Rph3al"
"Fus2",9.98678453237888e-06,0.375675523746034,0.766,0.639,0.202372201764126,"15","Fus"
"Gnb11",1.01401619405375e-05,0.447476560539943,0.645,0.567,0.205480241563053,"15","Gnb1"
"Stat21",1.01790755634768e-05,0.494731409755899,0.355,0.201,0.206268787218295,"15","Stat2"
"Lmbrd12",1.06870455739146e-05,0.461929515038947,0.486,0.311,0.216562291509805,"15","Lmbrd1"
"Arl6ip14",1.06991587647437e-05,0.321636066392128,0.626,0.499,0.216807753208767,"15","Arl6ip1"
"Klf10",1.08540924923802e-05,0.31945959969957,0.43,0.272,0.219947330265593,"15","Klf10"
"Arpc55",1.08736877270972e-05,0.405398425506898,0.561,0.43,0.220344408101898,"15","Arpc5"
"Lmf2",1.09523742725066e-05,0.316184076495605,0.327,0.181,0.221938912258073,"15","Lmf2"
"Ap3s11",1.11265903274388e-05,0.332222662058753,0.523,0.352,0.225469226395219,"15","Ap3s1"
"Cnn32",1.11834217258925e-05,0.254744212373814,0.598,0.43,0.226620857853485,"15","Cnn3"
"Ttc4",1.13476641188177e-05,0.306295176151792,0.383,0.224,0.229949065703721,"15","Ttc4"
"Spef11",1.152298102141e-05,0.272804266954538,0.187,0.076,0.233501687417853,"15","Spef1"
"Mapk33",1.16604504656429e-05,0.384713794284725,0.505,0.349,0.236287368235787,"15","Mapk3"
"Il11ra11",1.17848578905411e-05,0.688792907759372,0.458,0.323,0.238808360293924,"15","Il11ra1"
"Rnf1851",1.21160811621986e-05,0.336582167639146,0.355,0.206,0.245520268670792,"15","Rnf185"
"Hras1",1.23515534183499e-05,0.401230435359667,0.533,0.405,0.250291878469441,"15","Hras"
"Nampt1",1.25248843050231e-05,0.277694975243211,0.458,0.287,0.253804255556988,"15","Nampt"
"Ubr1",1.37047493491536e-05,0.582043834969158,0.486,0.324,0.277713040811249,"15","Ubr1"
"Slc12a9",1.37113368725701e-05,0.362641877578978,0.224,0.101,0.27784653038576,"15","Slc12a9"
"Tasor",1.41777884933773e-05,0.268932457819168,0.505,0.35,0.287298706029797,"15","Tasor"
"Gm16733",1.47383124261212e-05,0.547231505286512,0.449,0.303,0.29865716300292,"15","Gm1673"
"Pik3ca1",1.52561026348831e-05,0.405729253931161,0.542,0.378,0.309149663793272,"15","Pik3ca"
"Atp6v0a2",1.53632140273177e-05,0.361675104101194,0.364,0.214,0.311320169049567,"15","Atp6v0a2"
"Ppp1r15a2",1.54301534226279e-05,0.714199983161614,0.607,0.491,0.312676628956132,"15","Ppp1r15a"
"Mgat53",1.57821918400059e-05,0.528634659060225,0.495,0.341,0.31981033544588,"15","Mgat5"
"Nipsnap2",1.60159995577736e-05,0.308305007523147,0.458,0.29,0.324548215038724,"15","Nipsnap2"
"Rab214",1.6106415149644e-05,0.455190998032915,0.579,0.451,0.326380396592386,"15","Rab21"
"H1f01",1.61479351580691e-05,0.279366736115989,0.449,0.286,0.327221758043111,"15","H1f0"
"Osbpl9",1.62322793183045e-05,0.40329311379681,0.636,0.494,0.328930908106122,"15","Osbpl9"
"Zfp6083",1.65385923856796e-05,0.304338067189715,0.421,0.247,0.335138036103412,"15","Zfp608"
"Ppia2",1.65392848899931e-05,0.408261950934195,0.888,0.82,0.33515206901082,"15","Ppia"
"Pdcd102",1.65546478676144e-05,0.277810642891231,0.551,0.405,0.335463384389338,"15","Pdcd10"
"Rflnb1",1.6970502891245e-05,0.299957616095014,0.271,0.137,0.343890270588189,"15","Rflnb"
"Fam83d2",1.70233393491502e-05,0.255513140854816,0.243,0.115,0.34496094857118,"15","Fam83d"
"Calm22",1.71601461409703e-05,0.404383128914564,0.766,0.692,0.347733201400622,"15","Calm2"
"Crebrf3",1.728487952156e-05,0.451229941114571,0.579,0.422,0.350260798624891,"15","Crebrf"
"Dynll14",1.73187586943978e-05,0.537197599288799,0.785,0.671,0.350947326183276,"15","Dynll1"
"Slc23a31",1.73407805731918e-05,0.267738187190992,0.168,0.066,0.351393577535158,"15","Slc23a3"
"Pnpla2",1.73428051322121e-05,0.306673566958392,0.374,0.221,0.351434603199146,"15","Pnpla2"
"Luzp12",1.82067080838641e-05,0.353968720939163,0.598,0.472,0.368940732611422,"15","Luzp1"
"H2-T221",1.8492982361353e-05,0.287961061285591,0.346,0.192,0.374741794570458,"15","H2-T22"
"Ap2a1",1.86710188084637e-05,0.252613222592442,0.411,0.253,0.378349525134709,"15","Ap2a1"
"Ifitm24",1.87299658753271e-05,0.384417912105012,0.729,0.597,0.379544028497629,"15","Ifitm2"
"Pkd24",1.91502404547575e-05,0.297723336836578,0.43,0.268,0.388060472575205,"15","Pkd2"
