"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ntng11",3.25369568563029e-122,1.00476304308449,0.555,0.113,6.59328893736121e-118,"5","Ntng1"
"Dstn",1.51158120260433e-121,1.64762165467202,0.958,0.654,3.06306814895741e-117,"5","Dstn"
"Mustn11",2.00880711241451e-120,0.307938023090882,0.257,0.022,4.07064673259675e-116,"5","Mustn1"
"Flna2",1.59612772225663e-119,1.47333898640232,0.907,0.439,3.23439321638083e-115,"5","Flna"
"Cald12",2.91470357211605e-119,1.40127959460645,0.988,0.643,5.90635531853597e-115,"5","Cald1"
"Lpp",5.95188557577708e-119,1.42667116345581,0.991,0.646,1.20609009307547e-114,"5","Lpp"
"Rspo3",1.97165184056117e-118,0.551711157150383,0.23,0.018,3.99535528971315e-114,"5","Rspo3"
"Plcb1",1.78561238571744e-117,1.40524052281713,0.749,0.244,3.61836493841783e-113,"5","Plcb1"
"Vit",2.73373971695241e-117,0.6261316477815,0.373,0.053,5.53965016243237e-113,"5","Vit"
"Apba1",1.66609695208761e-116,0.927478896364723,0.499,0.099,3.37617886371032e-112,"5","Apba1"
"Schip1",2.01238310198503e-116,0.391518862416514,0.254,0.023,4.07789311786246e-112,"5","Schip1"
"Dst1",2.82957632706708e-115,1.0422089200413,0.863,0.359,5.73385346916873e-111,"5","Dst"
"Map1b1",4.39207831673659e-115,1.01277907780916,0.839,0.309,8.90010750103503e-111,"5","Map1b"
"Pkp2",9.88264215363017e-115,0.657493686250237,0.391,0.061,2.00261860601162e-110,"5","Pkp2"
"Cxcl141",1.23664663000081e-114,1.56150805764872,0.728,0.213,2.50594073103364e-110,"5","Cxcl14"
"Setbp11",4.65051145514694e-114,1.32255396112192,0.788,0.289,9.42379641270977e-110,"5","Setbp1"
"Lgr6",1.24530179639471e-113,0.657819796595855,0.364,0.053,2.52347956021424e-109,"5","Lgr6"
"Galnt151",9.87409056689918e-113,0.729789459354099,0.481,0.09,2.00088571247645e-108,"5","Galnt15"
"Col6a41",6.39592947358673e-111,0.956855352204772,0.749,0.233,1.29607114852761e-106,"5","Col6a4"
"Stxbp61",8.81867202955041e-110,0.747538127085907,0.466,0.088,1.78701570006809e-105,"5","Stxbp6"
"Mcam1",2.38021498556061e-109,0.554082114495626,0.373,0.057,4.82326764674001e-105,"5","Mcam"
"Col4a3",4.63001953523408e-109,0.734282593724943,0.463,0.089,9.38227158619834e-105,"5","Col4a3"
"Ppp1r12a",1.87783840939763e-108,1.27738829872225,0.958,0.565,3.80525175280335e-104,"5","Ppp1r12a"
"Thsd41",7.25569591343039e-106,0.957852352583247,0.731,0.218,1.47029421989753e-101,"5","Thsd4"
"Pcp4l11",8.81922815435357e-106,0.758892674889666,0.543,0.13,1.78712839319821e-101,"5","Pcp4l1"
"Tmtc11",2.90588752958178e-104,1.11712954220337,0.684,0.202,5.88849048994453e-100,"5","Tmtc1"
"Dtna",6.70670859932101e-103,0.304815637194507,0.203,0.016,1.35904743056641e-98,"5","Dtna"
"Cdh6",3.91181827860071e-102,0.254669055887781,0.107,0.003,7.92690855975647e-98,"5","Cdh6"
"Gstt11",4.51561587292143e-100,0.829956467731565,0.534,0.131,9.15044400488799e-96,"5","Gstt1"
"Bmpr1b1",8.04642883417962e-100,0.793620313509688,0.794,0.275,1.63052833895816e-95,"5","Bmpr1b"
"Chrm31",1.77115143829918e-99,0.827763250425184,0.245,0.026,3.58906127456945e-95,"5","Chrm3"
"Tpm12",1.96967925636415e-99,1.44969968908329,0.985,0.652,3.99135804509632e-95,"5","Tpm1"
"Aspn1",6.44962662400589e-99,0.689554353524002,0.403,0.07,1.30695233908855e-94,"5","Aspn"
"Vldlr1",3.33637890256952e-98,0.921966788684994,0.582,0.159,6.76083820816688e-94,"5","Vldlr"
"Kcnab11",3.36677031432743e-98,1.58119295577706,0.66,0.202,6.8224233649531e-94,"5","Kcnab1"
"Rap1gap2",1.11596933876542e-97,0.447378897095094,0.293,0.038,2.26140026807425e-93,"5","Rap1gap2"
"Stk26",1.84996338243055e-97,0.252049769169112,0.14,0.007,3.74876579815728e-93,"5","Stk26"
"Hip11",7.93439088838684e-96,0.951860100716842,0.749,0.285,1.60782496962271e-91,"5","Hip1"
"Sh3bgr",8.04418325549635e-95,0.863764763457289,0.466,0.11,1.63007329489378e-90,"5","Sh3bgr"
"Sparcl12",1.99658585894438e-94,1.06455522231082,0.961,0.422,4.04588158456488e-90,"5","Sparcl1"
"Grem21",4.314513782129e-94,0.913555271420657,0.537,0.133,8.74293072810621e-90,"5","Grem2"
"Hlf",6.45965811926899e-94,0.487864879506222,0.337,0.053,1.30898512128867e-89,"5","Hlf"
"Gsn1",2.12611065445998e-93,0.941346021740924,0.848,0.388,4.3083506301977e-89,"5","Gsn"
"Actn1",4.5748469219303e-93,0.946784199295807,0.845,0.394,9.27046980259956e-89,"5","Actn1"
"Ccdc85b1",6.17986051140606e-93,1.16427942081023,0.806,0.4,1.25228693403132e-88,"5","Ccdc85b"
"Esyt21",1.02790296374449e-92,1.18986452290477,0.818,0.402,2.08294256573183e-88,"5","Esyt2"
"Rbpms1",1.56203149027463e-92,1.29833356261258,0.949,0.59,3.16530061189251e-88,"5","Rbpms"
"Fbxl71",9.38974867549145e-92,1.27612350870452,0.961,0.575,1.90273867160159e-87,"5","Fbxl7"
"Igfbp61",4.95955712844512e-91,1.21010364379671,0.893,0.432,1.00500465650812e-86,"5","Igfbp6"
"Grb14",7.43115343083e-91,1.2723025076039,0.928,0.546,1.50584893122339e-86,"5","Grb14"
"Pdlim31",1.91197650689015e-90,0.53339564015192,0.26,0.033,3.8744291935622e-86,"5","Pdlim3"
"Spint2",8.56322134572487e-90,0.805816483206684,0.516,0.143,1.73525117349769e-85,"5","Spint2"
"Itgbl1",1.13076352568262e-89,0.677338498299909,0.313,0.048,2.29137920844325e-85,"5","Itgbl1"
"Palld1",2.00926739233828e-87,0.939455672679411,0.812,0.326,4.0715794438343e-83,"5","Palld"
"Fam180a",6.88314672695331e-87,0.317521730790984,0.254,0.032,1.39480085274982e-82,"5","Fam180a"
"Selenom2",7.90616078203263e-87,1.12825406585957,0.854,0.396,1.60210442087109e-82,"5","Selenom"
"Scube2",8.78304149759366e-87,0.590815817986239,0.412,0.086,1.77979552907238e-82,"5","Scube2"
"Sash11",9.5695622657468e-87,0.871337874865927,0.69,0.235,1.93917609753093e-82,"5","Sash1"
"Sema3c",3.91086717275222e-86,0.870048790572701,0.585,0.187,7.92498123886509e-82,"5","Sema3c"
"Thbs41",6.85940373619861e-86,0.896942473326985,0.531,0.141,1.38998957310329e-81,"5","Thbs4"
"Cnn22",7.61085641991205e-86,0.831745653672941,0.684,0.244,1.54226394493098e-81,"5","Cnn2"
"Cyp1b11",8.15239609454537e-85,0.851111994290348,0.675,0.231,1.65200154459867e-80,"5","Cyp1b1"
"Adam33",3.22156650139467e-84,0.538655386326144,0.179,0.016,6.52818235842617e-80,"5","Adam33"
"Fermt21",5.43219111438244e-84,0.875565247920413,0.94,0.584,1.10077920741846e-79,"5","Fermt2"
"Plekho1",2.029116831046e-83,0.49561790979858,0.43,0.099,4.11180234643162e-79,"5","Plekho1"
"Csrp2",1.1934968895799e-82,1.16221323145106,0.827,0.425,2.4185020970447e-78,"5","Csrp2"
"Colgalt21",3.53096318378284e-81,0.445231893925126,0.316,0.052,7.15514379561754e-77,"5","Colgalt2"
"Nkd11",4.81964667538563e-81,0.67803646547642,0.513,0.142,9.76653202300144e-77,"5","Nkd1"
"Cavin31",2.11394473738292e-80,1.20771711241835,0.797,0.425,4.28369761583274e-76,"5","Cavin3"
"Pakap",2.3580601551779e-80,0.878704052868008,0.546,0.171,4.7783730984525e-76,"5","Pakap"
"Pls3",9.22169220409778e-80,0.912979340145441,0.701,0.297,1.86868370823837e-75,"5","Pls3"
"Synm1",2.53552734947362e-79,0.726497330957336,0.57,0.179,5.13799262097334e-75,"5","Synm"
"Ampd31",2.90117692488935e-79,0.55128144608126,0.304,0.051,5.87894492059578e-75,"5","Ampd3"
"Txnip1",1.39162895844655e-78,1.13282800394526,0.937,0.569,2.81999692139608e-74,"5","Txnip"
"Ntn4",1.49903767080227e-78,0.771944946477106,0.561,0.176,3.03764993611371e-74,"5","Ntn4"
"Tnnt2",2.15321882699156e-77,0.453537290914503,0.176,0.017,4.36328263101569e-73,"5","Tnnt2"
"Myoc",3.78927253213178e-77,0.867982108851237,0.134,0.009,7.67858185911185e-73,"5","Myoc"
"Ahnak2",7.17420376549786e-77,0.472080851725818,0.343,0.067,1.45378065104049e-72,"5","Ahnak2"
"Dbn1",2.17823079997934e-76,0.739691956454314,0.546,0.171,4.41396689307814e-72,"5","Dbn1"
"Psd",5.65880989575299e-76,0.590823945681807,0.361,0.077,1.14670123727539e-71,"5","Psd"
"Traf5",6.43789331458929e-76,0.588966895032887,0.448,0.118,1.30457470126837e-71,"5","Traf5"
"Mkx",1.23210519453441e-75,0.916618111803543,0.636,0.24,2.49673796620453e-71,"5","Mkx"
"Tmsb4x2",1.42627856659558e-75,1.24216386991144,0.97,0.689,2.89021088734929e-71,"5","Tmsb4x"
"Csmd11",1.93410047685314e-75,1.05316844166904,0.94,0.465,3.9192612062952e-71,"5","Csmd1"
"Zfp385b1",4.03009363653681e-75,0.683080672124889,0.573,0.172,8.16658174507818e-71,"5","Zfp385b"
"Cd92",4.32670566894074e-74,0.783956842763992,0.728,0.321,8.76763636754152e-70,"5","Cd9"
"Gm36283",1.21912910775661e-73,0.696948808081741,0.346,0.072,2.470443223958e-69,"5","Gm36283"
"Kcnt21",1.44480045660867e-73,0.831657766892478,0.893,0.398,2.92774364527181e-69,"5","Kcnt2"
"Mamdc21",2.42156214796284e-73,0.711359125506791,0.493,0.137,4.9070535366319e-69,"5","Mamdc2"
"Pde7b1",7.20048234595112e-73,0.980133906252638,0.875,0.409,1.45910574258353e-68,"5","Pde7b"
"Dpysl31",9.51687371652501e-73,0.826203612610966,0.797,0.362,1.92849928991663e-68,"5","Dpysl3"
"Kcnq51",9.82532801667925e-73,0.645127870754543,0.534,0.149,1.99100446929988e-68,"5","Kcnq5"
"Atp2b41",1.82443042932498e-72,0.668172378664683,0.561,0.185,3.69702582198413e-68,"5","Atp2b4"
"Fstl11",5.0866539043807e-72,0.756103611887975,0.737,0.301,1.03075954718371e-67,"5","Fstl1"
"Filip1",6.39363383557062e-72,0.507728442623872,0.319,0.062,1.29560596044003e-67,"5","Filip1"
"Slc16a91",2.77043684392934e-69,0.51449572759126,0.364,0.08,5.61401322053842e-65,"5","Slc16a9"
"Akap131",5.36884557137568e-69,0.792495486365985,0.884,0.52,1.08794286658357e-64,"5","Akap13"
"Gm15867",1.19673618835127e-68,0.312984360781206,0.254,0.041,2.42506621207501e-64,"5","Gm15867"
"Ccdc1412",1.75479170809279e-68,0.728017379141582,0.696,0.279,3.55590991727924e-64,"5","Ccdc141"
"Ahnak",2.4911082625079e-68,0.814640868054818,0.907,0.512,5.047981783146e-64,"5","Ahnak"
"Pde4d",6.56960335998002e-68,1.14528453824211,0.648,0.261,1.33126442486635e-63,"5","Pde4d"
"Pdlim7",1.74338103732564e-67,0.768254650017701,0.615,0.239,3.53278733403667e-63,"5","Pdlim7"
"Pid11",2.68434031351581e-67,0.730152336897504,0.761,0.321,5.43954721130844e-63,"5","Pid1"
"Kcnk21",5.77477492013598e-67,0.878208332606492,0.743,0.293,1.17020038981635e-62,"5","Kcnk2"
"Ank22",7.91435682719771e-67,0.92750393434426,0.737,0.349,1.60376526746334e-62,"5","Ank2"
"Nupr11",9.1497906986888e-67,0.861836194892045,0.684,0.262,1.8541135871823e-62,"5","Nupr1"
"Plxna4",2.3071152347682e-66,0.32538517590787,0.287,0.051,4.67513831173428e-62,"5","Plxna4"
"Syne1",7.38055240729412e-66,0.589414823516573,0.615,0.237,1.49559513981408e-61,"5","Syne1"
"Jmy",2.92716965791667e-65,0.822599414247095,0.761,0.407,5.93161659480234e-61,"5","Jmy"
"Itga82",2.95803570537475e-65,0.595035701581696,0.376,0.089,5.9941635533714e-61,"5","Itga8"
"Gm17501",4.23861340493491e-65,0.387359933381012,0.278,0.052,8.5891262037601e-61,"5","Gm17501"
"Esr21",4.4395177089472e-65,0.565901609357644,0.516,0.155,8.99623868541061e-61,"5","Esr2"
"Svil",5.71596101119406e-65,0.823604661310121,0.827,0.443,1.15828233930836e-60,"5","Svil"
"Pdgfrl1",1.05881269328319e-64,0.540624362932178,0.299,0.059,2.14557804166905e-60,"5","Pdgfrl"
"Nav21",1.45542044494683e-64,0.587205623799241,0.681,0.273,2.94926398964026e-60,"5","Nav2"
"Ntrk3",1.56231801728629e-63,0.378913530396008,0.233,0.036,3.16588123022895e-59,"5","Ntrk3"
"Kank2",1.96321330659337e-63,0.610222397911087,0.684,0.325,3.9782554444808e-59,"5","Kank2"
"Prelp1",3.85147067914735e-63,0.510704534833243,0.379,0.093,7.8046201842242e-59,"5","Prelp"
"Pdzrn31",4.47856974401883e-63,0.756256446170405,0.8,0.37,9.07537372927976e-59,"5","Pdzrn3"
"Ehd42",4.64391193001319e-63,0.411342602384507,0.355,0.084,9.41042313497874e-59,"5","Ehd4"
"Plxdc22",1.97950614660275e-62,0.925955034032524,0.955,0.616,4.01127125547582e-58,"5","Plxdc2"
"Parva1",2.86865403612997e-62,0.716269397495954,0.794,0.445,5.81304053881378e-58,"5","Parva"
"C1qtnf71",3.64057865760924e-62,0.801743389098449,0.701,0.289,7.37726859177935e-58,"5","C1qtnf7"
"Adcy51",2.70002632403258e-61,0.535338990962327,0.445,0.128,5.47133334301962e-57,"5","Adcy5"
"Camk2d1",3.26427231274321e-61,0.823586956233521,0.839,0.491,6.61472141454284e-57,"5","Camk2d"
"Ptprd2",3.43897781508548e-61,0.943295613222574,0.988,0.742,6.96874464448922e-57,"5","Ptprd"
"Rbp12",6.53025334699206e-61,0.834337267582662,0.881,0.45,1.32329053823447e-56,"5","Rbp1"
"Clic41",7.22462379926999e-61,0.688561336962137,0.722,0.342,1.46399776668407e-56,"5","Clic4"
"Rhobtb11",9.73917861993013e-61,0.477710643825313,0.552,0.194,1.97354715554264e-56,"5","Rhobtb1"
"Arhgap62",1.42440103100862e-60,0.831116611265162,0.848,0.438,2.88640624923587e-56,"5","Arhgap6"
"Pcdh91",3.69475942991843e-60,0.687868300533044,0.609,0.208,7.48706050878671e-56,"5","Pcdh9"
"Rgma1",1.00264304271227e-59,0.410411078444679,0.409,0.113,2.03175586175214e-55,"5","Rgma"
"Rgs21",1.00813227101111e-59,0.723468086378449,0.639,0.26,2.04287923397692e-55,"5","Rgs2"
"Cd2001",2.035957272147e-59,0.36578247172199,0.478,0.149,4.12566381627868e-55,"5","Cd200"
"Gli21",2.24000102547803e-59,0.563225548674781,0.573,0.205,4.53913807802867e-55,"5","Gli2"
"Peli2",2.64494007144978e-59,0.781875171380365,0.666,0.304,5.35970656078583e-55,"5","Peli2"
"Ttc281",5.52830888350817e-59,0.767946126559125,0.818,0.486,1.12025651215409e-54,"5","Ttc28"
"Daam22",1.92618236722249e-58,0.665658621932715,0.576,0.221,3.90321594893966e-54,"5","Daam2"
"Nfix1",2.25802084982544e-58,0.704956552360175,0.86,0.52,4.57565345008628e-54,"5","Nfix"
"Ncald1",2.34828241759851e-58,0.601891011316919,0.654,0.267,4.75855949102162e-54,"5","Ncald"
"Speg1",2.51933469530578e-58,0.35863815662818,0.313,0.071,5.10517982656763e-54,"5","Speg"
"Tmem47",3.14776872955685e-58,0.487043789672549,0.439,0.135,6.378638553574e-54,"5","Tmem47"
"Pfkp",3.87114522123405e-58,0.558551850920088,0.388,0.108,7.84448867630867e-54,"5","Pfkp"
"Entpd1",7.36468665358505e-58,0.607352047542823,0.406,0.119,1.49238010348247e-53,"5","Entpd1"
"Gm26632",1.59667729409514e-57,0.819928140315472,0.463,0.152,3.23550686875439e-53,"5","Gm26632"
"Msrb3",1.77004233319342e-57,0.790900029451759,0.657,0.317,3.58681378398315e-53,"5","Msrb3"
"Fhl22",1.81118184536521e-57,0.75429181350913,0.681,0.293,3.67017889144805e-53,"5","Fhl2"
"Thbs12",2.00920883138513e-57,0.555598920011194,0.71,0.296,4.07146077591883e-53,"5","Thbs1"
"Sncaip1",3.68697706097354e-57,0.690651244241751,0.537,0.186,7.47129031635678e-53,"5","Sncaip"
"Mitf1",3.85188764891433e-57,0.657792019752879,0.54,0.199,7.80546513175999e-53,"5","Mitf"
"Zfp5211",4.08779407536701e-57,0.377303068173191,0.454,0.139,8.2835059143237e-53,"5","Zfp521"
"Crispld21",6.31748695527141e-57,0.574821448576904,0.555,0.215,1.2801755566162e-52,"5","Crispld2"
"Mir100hg1",1.13515110211821e-56,0.582240862095896,0.624,0.246,2.30027019333234e-52,"5","Mir100hg"
"Ecm21",1.8969544899486e-56,0.422478681479959,0.391,0.108,3.84398857843184e-52,"5","Ecm2"
"Ltbp11",5.5424532761514e-56,0.366552651607687,0.445,0.132,1.12312273187932e-51,"5","Ltbp1"
"Cyba1",1.03639013635049e-55,0.668208050657813,0.824,0.481,2.10014097230063e-51,"5","Cyba"
"Nxn",1.35528624592999e-55,0.736650425176521,0.752,0.408,2.74635204875253e-51,"5","Nxn"
"Actb2",2.34604573209315e-55,0.804671846965981,0.985,0.838,4.75402707151355e-51,"5","Actb"
"Vcl1",2.71196091460456e-55,0.782624557719981,0.761,0.424,5.49551759735468e-51,"5","Vcl"
"Mical21",8.15754118110004e-55,0.414703372484788,0.436,0.131,1.65304414493811e-50,"5","Mical2"
"Angpt11",8.98441112465568e-55,0.597289380446108,0.531,0.185,1.82060107030023e-50,"5","Angpt1"
"Mdk2",1.30354562428065e-54,0.796934808162066,0.77,0.353,2.64150485304231e-50,"5","Mdk"
"Tanc11",2.0776950777951e-54,0.488901835392168,0.8,0.436,4.210241305644e-50,"5","Tanc1"
"Cfh1",2.17218061930774e-54,0.808389285241777,0.979,0.686,4.40170680696521e-50,"5","Cfh"
"Atp8b11",2.28422295366387e-54,0.586452204343635,0.472,0.153,4.62874939330447e-50,"5","Atp8b1"
"Cemip",2.79591515945651e-54,0.33205531376491,0.406,0.115,5.66564247912268e-50,"5","Cemip"
"Rapgef3",4.53498425391028e-54,0.309266941225594,0.206,0.034,9.1896920921238e-50,"5","Rapgef3"
"Smtn",8.03940092923168e-54,0.460085292141337,0.403,0.12,1.62910420429951e-49,"5","Smtn"
"Sntb21",8.67671383831111e-54,0.576258252580202,0.809,0.459,1.75824929219536e-49,"5","Sntb2"
"Map4k5",1.50322961458806e-53,0.598879800849335,0.678,0.339,3.04614449100125e-49,"5","Map4k5"
"Mprip2",2.81382441064393e-53,0.624369089418965,0.854,0.544,5.70193378572886e-49,"5","Mprip"
"Trpc4",5.61031539090304e-53,0.315902546478207,0.233,0.042,1.13687431081259e-48,"5","Trpc4"
"Dipk2a1",1.79350062922074e-52,0.656445664073615,0.522,0.209,3.63434967505292e-48,"5","Dipk2a"
"Antxr11",2.80386546521823e-52,0.589648139128736,0.69,0.342,5.68175297871823e-48,"5","Antxr1"
"Timp21",5.59889662835149e-52,0.652607981061563,0.797,0.474,1.13456041276915e-47,"5","Timp2"
"Wscd2",6.97774697013936e-52,0.312441898788942,0.179,0.027,1.41397064602904e-47,"5","Wscd2"
"Ablim12",1.1555238706824e-51,0.643204841440102,0.612,0.264,2.34155357155082e-47,"5","Ablim1"
"Runx1t12",1.63008626658559e-51,0.612257763535214,0.487,0.175,3.30320681060904e-47,"5","Runx1t1"
"Foxo11",2.07591807196175e-51,0.506439887400318,0.83,0.497,4.20664038102329e-47,"5","Foxo1"
"Gadd45a",2.1210897354283e-51,0.4226624470094,0.487,0.17,4.2981762398719e-47,"5","Gadd45a"
"Dipk1a1",2.46145786198534e-51,0.445000754682367,0.472,0.164,4.98789821152709e-47,"5","Dipk1a"
"Serping12",4.82643607966731e-51,0.439261486565645,0.678,0.304,9.78029007183784e-47,"5","Serping1"
"Ptgis1",1.02513844360995e-50,0.613466432434399,0.6,0.259,2.0773405421312e-46,"5","Ptgis"
"Tbc1d11",1.87135618133572e-50,0.570683490553716,0.51,0.198,3.79211616585871e-46,"5","Tbc1d1"
"Clec1a1",4.79892022561885e-50,0.449213378528131,0.37,0.101,9.72453194519404e-46,"5","Clec1a"
"Synj2",5.05854417445131e-50,0.565608519166758,0.439,0.152,1.02506339151081e-45,"5","Synj2"
"Cap21",5.4829388297578e-50,0.406151662983056,0.403,0.123,1.11106272446212e-45,"5","Cap2"
"Mapk101",5.57592892384256e-50,0.614586403377627,0.403,0.123,1.12990623712746e-45,"5","Mapk10"
"Id2",5.73490804904769e-50,0.985307620653272,0.681,0.338,1.16212176705902e-45,"5","Id2"
"Dock11",7.53061372040038e-50,0.285435517966231,0.233,0.046,1.52600356430193e-45,"5","Dock11"
"Fry1",7.59292637339649e-50,0.37281954934387,0.379,0.108,1.53863060030507e-45,"5","Fry"
"Itih51",8.66167954808822e-50,0.582076036467847,0.901,0.508,1.7552027436246e-45,"5","Itih5"
"Bmpr1a",2.05646282497386e-49,0.602681169250892,0.824,0.497,4.16721626852703e-45,"5","Bmpr1a"
"Anxa6",2.29671297876502e-49,0.624607265602584,0.675,0.347,4.65405918016944e-45,"5","Anxa6"
"Hecw2",8.37881067353252e-49,0.340061155886308,0.364,0.1,1.69788219488463e-44,"5","Hecw2"
"Samd4",8.65309695112742e-49,0.581137015145825,0.549,0.222,1.75346356617646e-44,"5","Samd4"
"Slc24a3",9.03117340373064e-49,1.08462693319069,0.525,0.22,1.83007697853198e-44,"5","Slc24a3"
"Plpp31",9.45568198674158e-49,0.819446885432708,0.693,0.367,1.91609939779331e-44,"5","Plpp3"
"Stom",1.90374298807789e-48,0.343820464275089,0.242,0.051,3.85774479104103e-44,"5","Stom"
"Ranbp17",2.32185850827462e-48,0.53436719969187,0.376,0.118,4.70501408116769e-44,"5","Ranbp17"
"Napepld1",3.88104164573378e-48,0.65448327800348,0.513,0.209,7.86454279091494e-44,"5","Napepld"
"Rabgap1l1",4.47975888232507e-48,0.593563108702135,0.746,0.409,9.07778339914352e-44,"5","Rabgap1l"
"Tns11",4.93417112089591e-48,0.589309198655945,0.701,0.381,9.99860435938348e-44,"5","Tns1"
"Nid21",5.44574144721535e-48,0.39911210025181,0.424,0.139,1.10352504686372e-43,"5","Nid2"
"Zcchc7",5.46187142873492e-48,0.629686346686726,0.824,0.506,1.10679362631884e-43,"5","Zcchc7"
"Khdrbs3",5.64735830076049e-48,0.714427863258768,0.606,0.295,1.14438068606611e-43,"5","Khdrbs3"
"Myh91",6.38916981535775e-48,0.525469292697436,0.773,0.438,1.2947013713841e-43,"5","Myh9"
"Abca6",9.15959902711858e-48,0.359493711347985,0.325,0.087,1.85610114685531e-43,"5","Abca6"
"Rsu1",1.0565644861205e-47,0.633823878773707,0.737,0.429,2.14102227467458e-43,"5","Rsu1"
"Itgb11",1.12663253686895e-47,0.605264769250894,0.869,0.58,2.28300817271125e-43,"5","Itgb1"
"Rabac11",1.2972256633383e-47,0.625850929101853,0.869,0.561,2.62869808418872e-43,"5","Rabac1"
"Fam162a",2.19789676142281e-47,0.682292557061497,0.767,0.477,4.45381799734717e-43,"5","Fam162a"
"Plekhg31",3.38117367048981e-47,0.345346966729124,0.299,0.075,6.85161032588056e-43,"5","Plekhg3"
"Cryab1",5.13027292409557e-47,0.51808187300311,0.442,0.154,1.03959850533873e-42,"5","Cryab"
"Mboat21",7.84989335844125e-47,0.666852050797688,0.687,0.382,1.59070239015453e-42,"5","Mboat2"
"Sh3bgrl1",9.12815261713487e-47,0.634998741685246,0.8,0.497,1.84972884633621e-42,"5","Sh3bgrl"
"Lims11",2.06102017656347e-46,0.575016694802306,0.752,0.44,4.17645128578821e-42,"5","Lims1"
"Smim141",2.16257570388919e-46,0.549546016701583,0.776,0.495,4.38224340636106e-42,"5","Smim14"
"Gng121",3.75807608256069e-46,0.659010684866306,0.722,0.42,7.61536537370097e-42,"5","Gng12"
"Mical31",5.87573317781278e-46,0.596588626299929,0.797,0.463,1.19065857115198e-41,"5","Mical3"
"Ppp1r14a2",6.79473815854221e-46,0.828659688249067,0.633,0.306,1.37688574044699e-41,"5","Ppp1r14a"
"Tes",9.9329845315474e-46,0.26660159665861,0.266,0.063,2.01281998547276e-41,"5","Tes"
"2610307P16Rik1",2.5238135625112e-45,0.395583911959248,0.675,0.296,5.1142558030727e-41,"5","2610307P16Rik"
"Ifitm12",5.40163033121321e-45,0.569551862126357,0.576,0.235,1.09458637031705e-40,"5","Ifitm1"
"Plekha51",1.87226027207804e-44,0.590394765549786,0.66,0.349,3.79394821533895e-40,"5","Plekha5"
"Gm15261",2.31161292699996e-44,0.334443251144013,0.275,0.068,4.68425243527271e-40,"5","Gm15261"
"Arx1",3.20081892312064e-44,0.679237435131386,0.513,0.218,6.48613946581166e-40,"5","Arx"
"Zfpm21",3.47912045931815e-44,0.65844726701734,0.866,0.494,7.0500896987623e-40,"5","Zfpm2"
"Wwtr1",3.83527437763996e-44,0.537572366024552,0.746,0.451,7.77179999884961e-40,"5","Wwtr1"
"Plcxd31",4.66144652122198e-44,0.377163751887837,0.194,0.036,9.44595523060422e-40,"5","Plcxd3"
"Nr2f23",5.05713319592733e-44,0.730266765728794,0.919,0.594,1.02477747082271e-39,"5","Nr2f2"
"Clip3",6.46526832123335e-44,0.361865028594619,0.337,0.099,1.31012197261473e-39,"5","Clip3"
"Apoe1",8.83099074280568e-44,0.546997788771456,0.943,0.602,1.78951196412214e-39,"5","Apoe"
"Fgl21",1.51107349465949e-43,0.523801608116487,0.561,0.234,3.062039329578e-39,"5","Fgl2"
"Bnc21",1.6339670049666e-43,0.736068101235874,0.916,0.61,3.31107073886432e-39,"5","Bnc2"
"Rhoj2",2.44525173107059e-43,0.502900213243987,0.657,0.312,4.95505810784145e-39,"5","Rhoj"
"Nedd4",2.58279420394754e-43,0.528641965835559,0.985,0.755,5.23377417487929e-39,"5","Nedd4"
"Slit32",2.92999222330073e-43,0.501358781555082,0.651,0.278,5.93733624129659e-39,"5","Slit3"
"Tox1",3.30464452420111e-43,0.335834719349138,0.236,0.051,6.69653166384113e-39,"5","Tox"
"Cped11",4.69720719551501e-43,0.671452427688765,0.997,0.726,9.51842066099161e-39,"5","Cped1"
"Slc8a12",7.0160476532311e-43,0.61165143139929,0.716,0.357,1.42173189645075e-38,"5","Slc8a1"
"Anln",8.04597741559398e-43,0.265696272365584,0.266,0.066,1.63043686349596e-38,"5","Anln"
"Col11a11",8.79816680983136e-43,0.705297858821474,0.507,0.214,1.78286052234423e-38,"5","Col11a1"
"Kcnn2",9.98590190926464e-43,0.37819756672627,0.206,0.042,2.02354316289339e-38,"5","Kcnn2"
"Slmap",1.34426012574897e-42,0.532966879082745,0.666,0.363,2.72400871881772e-38,"5","Slmap"
"Pakap.1",1.63840584928866e-42,0.614800212584431,0.752,0.43,3.32006561299854e-38,"5","Pakap.1"
"Sh3d191",1.77338458501899e-42,0.471659655986586,0.591,0.285,3.59358652308249e-38,"5","Sh3d19"
"Sulf22",1.93828781118783e-42,0.424685940441645,0.797,0.456,3.92774642059102e-38,"5","Sulf2"
"2310014F06Rik1",5.52772218535438e-42,0.436034379588321,0.313,0.09,1.12013762364021e-37,"5","2310014F06Rik"
"Bok",6.0481148820013e-42,0.450583453866693,0.648,0.325,1.22558999968874e-37,"5","Bok"
"Aopep1",7.28766593758794e-42,0.418599377752601,0.743,0.42,1.47677262559282e-37,"5","Aopep"
"Ndrg21",9.94480224227163e-42,0.453759637370301,0.749,0.427,2.01521472637392e-37,"5","Ndrg2"
"Map3k201",1.86424335409997e-41,0.29165448756444,0.585,0.265,3.77770273274819e-37,"5","Map3k20"
